car_name,year,horsepower,mileage,fuel_type,transmission,owner_type,price
hyundai i20 1.4 crdi asta,2011,90.0,23.0,diesel,manual,first,2.95
tata manza club class quadrajet90 lx,2013,88.76,21.02,diesel,manual,second,2.65
volkswagen vento petrol highline,2013,103.6,15.04,petrol,manual,first,4.0
hyundai creta 1.6 sx automatic diesel,2016,126.2,17.6,diesel,automatic,first,12.5
maruti ritz vxi,2014,85.8,21.1,petrol,manual,first,3.25
honda cr-v 2.0l 2wd mt,2008,141.1,13.1,petrol,manual,first,4.0
mahindra xuv500 w8 2wd,2012,140.0,15.1,diesel,manual,second,6.25
volkswagen ameo 1.5 tdi comfortline,2016,108.62,21.66,diesel,manual,first,5.8
tata zest revotron 1.2 xt,2015,88.7,17.57,petrol,manual,first,5.0
jaguar xj 3.0l portfolio lwb,2016,270.88,12.9,diesel,automatic,first,58.73
toyota corolla altis 1.8 vl cvt,2018,138.03,14.28,petrol,automatic,first,17.49
maruti a-star vxi,2011,66.1,19.0,petrol,manual,second,1.95
honda accord vti-l (at),2007,142.0,11.1,petrol,automatic,first,3.0
hyundai i20 asta (o),2014,80.0,17.0,petrol,manual,first,5.5
toyota fortuner 4x2 at,2013,168.5,12.55,diesel,automatic,first,16.5
mercedes-benz new c-class c 200 cgi avantgarde,2011,186.0,11.74,petrol,automatic,second,14.5
maruti baleno alpha 1.3,2016,74.0,27.39,diesel,manual,first,7.79
maruti ertiga vdi,2017,88.76,20.77,diesel,manual,first,8.27
land rover range rover sport se,2019,255.0,12.65,diesel,automatic,first,97.07
chevrolet optra magnum 1.6 lt abs bs3,2012,102.5,12.9,petrol,manual,first,2.15
honda civic 2006-2010 1.8 v at,2008,130.0,12.9,petrol,automatic,second,3.0
bmw x3 xdrive20d,2014,184.0,16.09,diesel,automatic,first,28.79
skoda laura ambition 2.0 tdi cr at,2011,138.1,20.0,diesel,automatic,first,5.45
maruti swift dzire vdi,2013,74.0,23.4,diesel,manual,first,3.95
volvo v40 cross country d3,2013,150.0,23.3,diesel,automatic,first,16.0
maruti swift dzire zxi,2013,85.8,17.5,petrol,manual,first,4.25
land rover range rover 2.2l pure,2014,187.7,12.7,diesel,automatic,first,34.5
honda accord 2.4 at,2008,177.6,11.7,petrol,automatic,third,2.6
toyota innova 2.5 g (diesel) 8 seater,2017,100.6,12.99,diesel,manual,first,13.48
toyota fortuner 4x4 mt,2018,168.5,12.55,diesel,manual,first,32.1
honda jazz 1.2 e i vtec,2018,88.7,18.7,petrol,manual,first,6.17
honda city 1.5 v mt,2015,118.0,17.0,petrol,manual,first,5.5
maruti dzire amt zdi plus,2017,73.75,28.4,diesel,automatic,first,9.15
nissan sunny 2011-2014 diesel xl,2014,84.8,21.64,diesel,manual,first,4.5
toyota innova 2.5 g (diesel) 8 seater,2014,100.6,12.99,diesel,manual,first,10.5
honda brio s mt,2016,86.8,19.4,petrol,manual,first,5.37
volkswagen vento petrol trendline,2012,103.6,15.04,petrol,manual,first,5.45
mahindra xuv500 w4,2016,140.0,16.0,diesel,manual,first,9.25
ford ecosport 1.5 diesel titanium plus,2016,98.96,23.0,diesel,manual,first,7.7
skoda yeti ambition 4x2,2012,108.49,17.72,diesel,manual,first,7.99
hyundai i10 sportz,2012,78.9,20.36,petrol,manual,first,3.0
toyota innova 2.5 g (diesel) 8 seater bs iv,2005,102.0,12.8,diesel,manual,first,4.0
tata zest quadrajet 1.3 xt,2018,88.7,20.65,diesel,manual,first,6.69
maruti swift vdi,2014,74.0,22.9,diesel,manual,first,4.25
skoda rapid 1.5 tdi at style,2017,108.4,21.72,diesel,automatic,first,10.5
toyota innova crysta 2.4 vx mt 8s,2019,147.8,13.68,diesel,manual,first,22.55
hyundai verna 1.6 sx vtvt,2014,121.3,17.01,petrol,manual,second,5.2
honda city i vtec vx option,2019,117.3,17.4,petrol,manual,first,11.87
honda city i dtec sv,2014,98.6,26.0,diesel,manual,first,6.99
volkswagen vento diesel highline,2011,103.6,20.54,diesel,manual,first,5.0
audi q5 2008-2012 3.0 tdi,2014,236.0,12.19,diesel,automatic,first,44.0
maruti alto 800 lxi,2015,47.3,22.74,petrol,manual,first,2.79
tata manza elan quadrajet bs iv,2012,88.8,21.12,diesel,manual,second,2.9
hyundai creta 1.6 sx plus dual tone petrol,2016,121.3,15.29,petrol,manual,first,9.85
mercedes-benz gl-class 2007 2012 350 cdi luxury,2014,224.0,12.0,diesel,automatic,first,49.0
mahindra thar crde,2016,105.0,16.55,diesel,manual,first,9.25
hyundai verna 1.6 crdi,2011,126.3,22.32,diesel,manual,second,3.75
ford aspire titanium diesel,2017,99.0,26.1,diesel,manual,first,7.29
mini cooper 3 door d,2016,113.98,20.7,diesel,automatic,first,23.5
maruti omni 8 seater bsiv,2013,35.0,14.0,petrol,manual,first,2.6
mahindra verito 1.5 d4 bsiv,2015,65.0,21.03,diesel,manual,second,3.1
mercedes-benz e-class 2009-2013 e250 cdi elegance,2016,203.0,14.21,diesel,automatic,first,29.98
renault duster 110ps diesel rxz,2016,108.45,19.01,diesel,manual,first,6.73
maruti swift dzire tour ldi,2016,74.0,23.4,diesel,manual,first,3.5
volkswagen polo petrol highline 1.2l,2011,73.9,16.47,petrol,manual,first,2.35
mahindra xuv500 w10 2wd,2017,140.0,16.0,diesel,manual,first,16.13
volkswagen polo 1.2 mpi highline,2014,74.0,16.47,petrol,manual,first,5.9
maruti ritz vxi,2012,85.8,21.1,petrol,manual,first,3.9
chevrolet optra 1.6 elite,2005,97.7,14.7,petrol,manual,first,1.5
toyota innova 2.5 gx 7 str bsiv,2012,102.0,12.8,diesel,manual,first,6.95
honda city i dtec sv,2015,98.6,26.0,diesel,manual,first,7.0
volkswagen ameo 1.2 mpi highline,2017,73.75,17.0,petrol,manual,first,7.23
maruti sx4 zdi leather,2012,88.8,21.5,diesel,manual,first,3.81
maruti swift zxi,2012,85.8,18.6,petrol,manual,third,4.5
hyundai creta 1.6 crdi sx,2017,126.2,19.67,diesel,manual,first,12.6
audi q7 35 tdi quattro technology,2015,241.4,12.07,diesel,automatic,first,48.0
maruti alto lxi bsiii,2010,46.3,19.7,petrol,manual,first,2.96
honda amaze sx i-dtec,2014,98.6,25.8,diesel,manual,first,3.25
volkswagen passat diesel highline 2.0 tdi,2011,167.7,18.33,diesel,automatic,second,8.5
hyundai elantra crdi sx at,2013,126.24,19.5,diesel,automatic,first,8.75
maruti wagon r vxi bs iv,2011,67.1,18.9,petrol,manual,first,3.08
land rover discovery sport td4 hse 7s,2017,148.31,12.81,diesel,automatic,first,41.5
honda city i vtec sv,2016,117.3,17.8,petrol,manual,first,7.0
mercedes-benz new c-class c 200 avantgarde edition c,2011,181.03,14.74,petrol,automatic,second,11.5
maruti wagon r lx bs iv,2011,67.04,20.51,petrol,manual,first,2.6
hyundai verna 1.6 crdi,2014,126.3,22.32,diesel,manual,first,4.3
maruti ertiga vxi cng,2017,80.46,17.5,cng,manual,first,8.35
volkswagen tiguan 2.0 tdi highline,2017,141.0,17.06,diesel,automatic,first,24.9
bmw x1 sdrive 20d exclusive,2011,177.0,15.06,diesel,automatic,first,13.75
hyundai grand i10 1.2 crdi sportz option,2014,73.97,24.0,diesel,manual,first,3.85
mercedes-benz e-class e250 cdi avantgrade,2014,201.1,13.0,diesel,automatic,first,23.25
mahindra bolero zlx,2012,97.7,13.6,diesel,manual,first,7.0
hyundai grand i10 asta option,2015,82.0,18.9,petrol,manual,first,5.75
hyundai i10 magna 1.2,2008,78.9,20.36,petrol,manual,second,1.65
volkswagen jetta 2012-2014 2.0l tdi comfortline,2012,138.1,19.33,diesel,manual,first,6.5
skoda yeti elegance,2011,138.08,17.67,diesel,manual,first,7.5
audi q7 45 tdi quattro premium plus,2019,245.0,14.75,diesel,automatic,first,72.94
toyota fortuner 3.0 diesel,2010,171.0,11.5,diesel,manual,second,11.0
maruti wagon r vxi minor abs,2013,67.0,18.9,petrol,manual,first,3.02
hyundai eon era,2013,55.2,21.1,petrol,manual,first,3.32
honda brio s mt,2013,86.8,19.4,petrol,manual,first,3.24
maruti alto 800 vxi,2015,47.3,22.74,petrol,manual,first,2.35
mahindra bolero zlx,2013,62.1,15.96,diesel,manual,first,5.5
honda city i vtec sv,2015,117.3,17.8,petrol,manual,first,6.75
skoda rapid 1.6 mpi elegance black package,2015,103.52,15.0,petrol,manual,first,6.15
maruti swift vvt vxi,2016,81.8,22.0,petrol,manual,first,5.45
hyundai eon magna plus,2013,55.2,21.1,petrol,manual,second,2.3
maruti swift dzire zxi,2015,83.14,20.85,petrol,manual,first,6.21
nissan micra xv cvt,2014,76.0,19.34,petrol,automatic,first,5.21
audi q7 4.2 fsi quattro,2008,250.0,8.3,petrol,automatic,first,11.99
maruti swift vdi bsiii,2010,75.0,17.8,diesel,manual,first,3.1
tata xenon xt ex 4x2,2017,138.03,13.49,diesel,manual,first,7.5
volkswagen polo 1.5 tdi comfortline,2016,88.8,20.14,diesel,manual,first,4.0
honda city i vtec sv,2016,117.3,17.8,petrol,manual,first,7.73
honda city i vtec v,2015,117.3,17.4,petrol,manual,first,7.8
maruti 800 ac bsiii,2011,37.0,16.1,petrol,manual,first,1.3
volkswagen polo 1.5 tdi trendline,2014,88.8,20.14,diesel,manual,first,4.42
chevrolet captiva ltz vcdi,2009,147.9,12.5,diesel,automatic,first,4.0
mahindra xuv500 w10 2wd,2016,140.0,16.0,diesel,manual,first,13.0
honda amaze vx i-dtec,2015,98.6,25.8,diesel,manual,first,5.38
hyundai i20 1.2 sportz option,2011,80.0,17.0,petrol,manual,second,3.25
maruti wagon r amt vxi,2016,67.0,20.51,petrol,automatic,first,3.87
volkswagen jetta 2013-2015 2.0l tdi highline at,2014,138.03,16.96,diesel,automatic,second,8.25
maruti ciaz 1.4 zeta,2018,91.1,20.73,petrol,manual,first,9.28
mahindra scorpio 2009-2014 vlx 4wd at 7s bsiv,2012,120.0,11.79,diesel,automatic,first,6.25
chevrolet aveo u-va 1.2 ls,2008,74.9,15.26,petrol,manual,second,1.15
maruti ciaz zxi option,2016,91.2,20.73,petrol,manual,first,7.8
hyundai i20 1.4 crdi asta,2012,90.0,23.0,diesel,manual,first,4.5
honda jazz 1.2 sv i vtec,2018,88.7,18.7,petrol,manual,first,7.56
mahindra xuv500 w10 2wd,2017,140.0,16.0,diesel,manual,first,16.08
hyundai i20 1.2 sportz,2012,80.0,17.0,petrol,manual,first,4.5
hyundai verna 1.6 sx,2012,126.32,22.32,diesel,manual,first,5.0
hyundai i10 era 1.1,2011,68.05,19.81,petrol,manual,first,2.2
maruti celerio vxi at,2014,67.04,23.1,petrol,automatic,first,4.0
skoda fabia 1.2 tdi ambition,2012,73.9,20.86,diesel,manual,first,2.51
maruti swift vdi bsiv,2015,74.0,25.2,diesel,manual,first,4.75
hyundai i10 magna(o) with sun roof,2008,66.7,16.0,petrol,manual,second,2.0
hyundai i10 magna 1.2,2010,78.9,20.36,petrol,manual,second,2.1
ford ecosport 1.5 ti vct at titanium,2013,110.0,16.5,petrol,automatic,first,6.25
mercedes-benz e-class 2009-2013 e350 cdi avantgarde,2011,210.0,11.5,diesel,automatic,second,10.6
maruti swift vdi bsiv,2017,74.0,25.2,diesel,manual,first,6.0
maruti 800 std bsiii,2004,37.0,16.1,petrol,manual,second,0.45
maruti swift lxi bsiii,2010,88.2,16.1,petrol,manual,third,2.5
hyundai creta 1.6 sx plus dual tone petrol,2018,121.3,15.29,petrol,manual,first,12.75
bmw x1 m sport sdrive 20d,2017,190.0,17.05,diesel,automatic,first,30.29
ford ikon 1.3 flair,2006,70.0,13.8,petrol,manual,first,1.6
ford ecosport 1.5 dv5 mt titanium optional,2017,89.84,22.7,diesel,manual,first,7.54
maruti ciaz vxi plus,2015,91.1,20.73,petrol,manual,first,6.84
volkswagen passat diesel highline 2.0 tdi,2012,167.7,18.33,diesel,automatic,first,6.0
honda jazz 1.5 vx i dtec,2017,98.6,27.3,diesel,manual,first,8.0
audi a4 35 tdi premium,2016,174.33,17.11,diesel,automatic,first,24.74
hyundai grand i10 crdi sportz celebration edition,2017,70.0,24.0,diesel,manual,first,5.5
mercedes-benz gl-class 2007 2012 350 cdi luxury,2013,224.0,12.0,diesel,automatic,first,36.0
toyota innova 2.5 g (diesel) 7 seater,2013,100.6,12.99,diesel,manual,first,11.79
nissan sunny 2011-2014 xl,2011,97.7,16.95,petrol,manual,second,3.0
skoda laura ambiente 2.0 tdi cr at,2011,138.1,20.0,diesel,automatic,second,6.75
chevrolet aveo 1.4 ls,2006,92.7,14.49,petrol,manual,first,1.4
honda mobilio v i dtec,2014,98.6,24.2,diesel,manual,first,5.75
maruti ritz vdi,2010,73.9,21.1,diesel,manual,first,3.4
volkswagen polo petrol highline 1.2l,2011,73.9,16.47,petrol,manual,second,4.89
nissan terrano xl,2013,102.5,13.24,petrol,manual,first,4.95
maruti a-star at vxi aktiv,2013,66.1,16.98,petrol,automatic,second,3.49
toyota etios liva gd,2011,97.7,23.59,diesel,manual,first,3.85
honda city 1.5 s mt,2014,118.0,17.0,petrol,manual,first,6.35
hyundai grand i10 at asta,2017,82.0,18.9,petrol,automatic,first,7.08
jaguar xe 2.0l diesel prestige,2017,177.0,13.6,diesel,automatic,first,38.0
mahindra scorpio vlx,2012,120.0,12.05,diesel,manual,first,6.25
mercedes-benz new c-class c 200 kompressor elegance at,2011,186.0,11.74,petrol,automatic,first,10.15
skoda superb elegance 1.8 tsi at,2014,157.75,13.7,petrol,automatic,first,10.75
chevrolet cruze ltz at,2012,147.9,18.1,diesel,automatic,first,4.65
mahindra scorpio vlx,2010,120.0,12.05,diesel,manual,first,4.75
hyundai verna 1.6 sx vtvt (o),2015,121.3,17.1,petrol,manual,first,7.78
hyundai i20 1.4 asta crdi with avn,2016,90.0,23.0,diesel,manual,first,6.75
honda city zx cvt,2008,78.0,16.4,petrol,automatic,first,2.99
hyundai i10 magna,2013,78.9,20.36,petrol,manual,first,2.35
honda amaze s i-dtech,2013,98.6,25.8,diesel,manual,first,3.65
maruti wagon r lxi,2012,67.04,22.5,petrol,manual,second,2.74
honda brio s mt,2013,86.8,19.4,petrol,manual,first,3.5
hyundai i20 1.2 sportz option,2014,80.0,17.0,petrol,manual,first,4.76
volkswagen vento 2013-2015 1.6 comfortline,2016,103.2,15.04,petrol,manual,first,6.2
skoda octavia rider 1.9 tdi mt,2008,66.0,18.7,diesel,manual,second,2.35
mercedes-benz e-class 2015-2017 e250 cdi avantgarde,2014,204.0,13.0,diesel,automatic,first,24.5
renault duster petrol rxl,2013,102.57,13.24,petrol,manual,first,6.0
hyundai eon sportz,2017,55.2,21.1,petrol,manual,first,3.65
maruti swift vxi,2016,85.8,18.6,petrol,manual,second,6.26
nissan micra diesel,2011,97.7,19.5,diesel,manual,second,2.1
audi q5 3.0 tdi quattro technology,2015,241.4,13.22,diesel,automatic,first,32.95
hyundai i20 1.2 spotz,2018,81.83,18.6,petrol,manual,first,7.8
honda brio s mt,2014,86.8,19.4,petrol,manual,first,4.25
maruti swift dzire zxi,2014,85.8,17.5,petrol,manual,first,4.86
hyundai grand i10 1.2 kappa magna,2017,81.86,18.9,petrol,manual,first,4.9
mahindra xylo e8 abs bs iv,2014,112.0,11.68,diesel,manual,first,7.06
volkswagen polo gti,2015,189.0,17.21,petrol,automatic,first,4.5
maruti alto k10 vxi,2011,67.1,24.07,petrol,manual,first,3.22
volkswagen polo diesel comfortline 1.2l,2014,73.9,22.07,diesel,manual,first,3.25
hyundai grand i10 sportz,2016,82.0,18.9,petrol,manual,first,4.53
mercedes-benz new c-class c 220 cdi elegance at,2017,170.0,14.84,diesel,automatic,first,34.78
hyundai verna 1.6 sx vtvt at,2014,121.3,15.74,petrol,automatic,first,6.5
fiat punto evo 1.2 emotion,2010,67.0,15.7,petrol,manual,first,2.25
toyota innova 2.5 vx (diesel) 8 seater bs iv,2011,100.0,12.99,diesel,manual,second,8.0
mahindra tuv 300 2015-2019 mhawk100 t8 amt,2017,100.0,18.49,diesel,automatic,first,8.37
volkswagen polo 1.5 tdi comfortline,2015,88.8,20.14,diesel,manual,first,5.39
bmw 5 series 520d luxury line,2018,190.0,22.48,diesel,automatic,first,37.3
mercedes-benz gle 350d,2018,254.79,11.57,diesel,automatic,first,70.8
mercedes-benz m-class ml 350 cdi,2012,254.8,11.74,diesel,automatic,first,22.25
hyundai grand i10 1.2 kappa sportz,2018,81.86,18.9,petrol,manual,first,6.03
skoda superb elegance 1.8 tsi at,2011,157.75,13.7,petrol,automatic,first,4.9
hyundai i10 sportz at,2013,78.9,16.95,petrol,automatic,first,3.96
hyundai i20 1.4 crdi asta,2011,90.0,23.0,diesel,manual,first,4.6
mahindra scorpio vlx,2011,120.0,12.05,diesel,manual,second,5.5
honda brio v mt,2013,86.8,19.4,petrol,manual,first,3.25
hyundai i20 1.2 magna executive,2017,81.83,18.6,petrol,manual,first,6.25
ford endeavour 4x2 xlt limited edition,2007,143.0,10.9,diesel,manual,fourth+,3.0
hyundai verna crdi sx,2011,110.0,16.8,diesel,manual,first,4.25
toyota fortuner 3.0 diesel,2011,171.0,11.5,diesel,manual,first,12.25
bmw x1 sdrive20d,2011,184.0,17.05,diesel,automatic,second,10.95
toyota fortuner 4x2 at,2013,168.5,12.55,diesel,automatic,first,16.5
honda amaze v cvt petrol,2018,88.76,19.0,petrol,automatic,first,7.8
hyundai i10 era 1.1,2013,68.05,19.81,petrol,manual,first,3.7
hyundai i20 1.2 sportz,2012,80.0,17.0,petrol,manual,first,4.0
bmw 3 series 320d gt luxury line,2015,187.74,19.59,diesel,automatic,first,26.75
audi q3 35 tdi quattro premium plus,2016,181.0,15.17,diesel,automatic,first,28.03
maruti swift vxi optional,2017,81.8,20.4,petrol,manual,first,5.44
maruti baleno delta automatic,2017,83.1,21.4,petrol,automatic,first,6.2
hyundai accent gle,2005,94.0,13.2,petrol,manual,first,0.9
maruti ritz lxi,2016,85.8,18.5,petrol,manual,first,3.95
tata nano lx,2011,35.0,26.0,petrol,manual,second,0.44
ford figo diesel exi,2012,68.0,20.0,diesel,manual,first,2.75
volkswagen passat diesel highline 2.0 tdi,2011,167.7,18.33,diesel,automatic,first,7.5
fiat linea emotion pack (diesel),2010,93.0,19.0,diesel,manual,second,2.5
mahindra xylo d4,2015,93.7,14.95,diesel,manual,first,5.0
maruti wagon r vxi,2013,67.1,18.9,petrol,manual,first,3.6
toyota etios g safety,2012,88.7,17.6,petrol,manual,first,3.99
hyundai grand i10 sportz,2015,82.0,18.9,petrol,manual,first,5.64
toyota innova 2.5 vx (diesel) 8 seater bs iv,2014,100.0,12.99,diesel,manual,first,12.0
tata indica v2 dls tc,2008,62.0,16.8,diesel,manual,first,0.7
bmw 3 series 320d sport line,2015,184.0,18.88,diesel,automatic,first,19.0
ford endeavour 3.2 titanium at 4x4,2017,197.0,10.91,diesel,automatic,first,30.48
maruti ciaz zeta,2017,103.25,21.56,petrol,manual,first,8.2
ford figo 1.5d titanium plus mt,2015,99.0,25.83,diesel,manual,first,7.55
chevrolet aveo u-va 1.2 ls,2007,74.9,15.26,petrol,manual,third,0.99
honda city 1.5 v at,2011,118.0,16.8,petrol,automatic,first,4.15
nissan sunny xl,2016,97.6,16.95,petrol,manual,first,6.2
maruti swift dzire vxi,2016,85.8,19.1,petrol,manual,first,4.4
ford figo diesel titanium,2012,68.0,20.0,diesel,manual,first,2.1
fiat grande punto 1.3 emotion (diesel),2011,75.0,20.3,diesel,manual,first,2.2
hyundai elite i20 petrol asta,2018,81.86,18.6,petrol,manual,first,8.34
maruti swift dzire vdi,2014,74.0,23.4,diesel,manual,first,4.35
ford ecosport 1.5 dv5 mt titanium,2014,89.84,22.7,diesel,manual,first,6.8
maruti swift dzire vdi,2010,73.9,19.3,diesel,manual,first,3.3
hyundai grand i10 sportz,2016,82.0,18.9,petrol,manual,first,5.04
ford endeavour 3.0l 4x4 at,2012,153.86,11.4,diesel,automatic,first,9.2
volkswagen polo diesel highline 1.2l,2014,73.9,22.07,diesel,manual,first,5.7
mahindra tuv 300 2015-2019 mhawk100 t8,2018,100.0,18.49,diesel,manual,first,8.48
bmw x6 xdrive 40d,2013,306.0,11.2,diesel,automatic,first,48.0
renault duster 110ps diesel rxz,2012,108.45,19.01,diesel,manual,first,6.1
maruti wagon r lxi,2010,67.04,22.5,petrol,manual,first,2.75
maruti ertiga shvs vdi,2017,88.5,24.52,diesel,manual,first,8.0
maruti alto lxi bsiii,2010,46.3,19.7,petrol,manual,first,1.85
maruti wagon r amt vxi option,2015,67.0,20.51,petrol,automatic,first,3.85
maruti eeco 7 seater standard,2017,73.0,15.1,petrol,manual,first,4.74
renault duster 110ps diesel rxl,2013,108.45,19.6,diesel,manual,first,5.63
maruti zen estilo 1.1 lx bsiii,2011,64.0,18.2,petrol,manual,first,2.62
renault duster petrol rxl,2015,102.53,13.06,petrol,manual,first,4.9
honda civic 2006-2010 1.8 s mt,2006,130.0,13.5,petrol,manual,first,2.65
mahindra xuv500 w8 2wd,2012,140.0,16.0,diesel,manual,first,5.99
mahindra verito 1.5 d6 bsiv,2011,64.1,21.0,diesel,manual,second,2.4
renault kwid climber 1.0 mt,2017,67.0,21.7,petrol,manual,first,4.25
porsche cayenne diesel,2013,240.0,15.15,diesel,automatic,first,40.0
maruti swift ddis vdi,2008,74.0,28.4,diesel,manual,second,2.7
datsun go t option,2016,67.0,20.63,petrol,manual,first,2.99
hyundai i20 1.2 magna,2011,80.0,18.5,petrol,manual,first,3.4
bmw 5 series 2013-2017 520d luxury line,2016,190.0,18.12,diesel,automatic,second,30.8
maruti ertiga zdi,2012,88.8,20.77,diesel,manual,first,5.85
hyundai grand i10 magna,2014,82.0,18.9,petrol,manual,first,4.0
bmw 3 series 330i,2011,254.0,9.43,petrol,automatic,first,14.12
chevrolet cruze ltz,2011,163.7,17.9,diesel,manual,first,4.55
mercedes-benz m-class ml 350 4matic,2015,165.0,0.0,diesel,automatic,first,38.0
maruti ritz ldi,2011,73.9,21.1,diesel,manual,first,2.9
mercedes-benz new c-class c 200 kompressor elegance at,2007,186.0,11.74,petrol,automatic,second,6.0
hyundai i20 1.2 magna executive,2016,81.83,18.6,petrol,manual,first,6.95
hyundai eon 1.0 kappa magna plus optional,2014,68.05,20.3,petrol,manual,first,2.75
maruti swift vdi,2014,74.0,22.9,diesel,manual,first,5.1
hyundai i20 sportz 1.2,2017,81.83,18.6,petrol,manual,first,6.75
maruti ritz zxi,2014,85.8,18.5,petrol,manual,first,3.69
maruti swift vdi,2013,74.0,22.9,diesel,manual,first,5.45
honda wrv i-vtec vx,2018,88.7,17.5,petrol,manual,first,9.29
hyundai xcent 1.2 kappa at s option,2015,81.86,16.9,petrol,automatic,second,4.0
honda amaze e i-vtech,2013,86.7,18.0,petrol,manual,first,2.9
hyundai verna 1.6 sx vtvt (o),2013,121.3,17.1,petrol,manual,first,5.25
honda city v mt,2014,116.3,16.8,petrol,manual,first,5.75
hyundai creta 1.6 sx plus dual tone petrol,2017,121.3,15.29,petrol,manual,first,13.12
mahindra xuv500 w8 2wd,2014,140.0,15.1,diesel,manual,first,7.83
maruti wagon r lxi cng,2013,58.16,26.6,cng,manual,first,3.15
toyota innova 2.5 v diesel 7-seater,2013,102.0,12.8,diesel,manual,first,10.4
maruti swift vdi,2012,74.0,22.9,diesel,manual,first,4.35
